food,calories,protein,carbs,fat,sugar,sodium,gi,diabetes_label,hypertension_label,cvd_label,pcos_label,obesity_label,meal_type,target_audience,food_type,region
"Greek Yogurt Bowl w/ Berries, Honey & Granola",322.2,18.1,40.3,10.1,15.1,60.4,25.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
"Greek Yogurt Bowl w/ Berries, Honey & Granola",319.9,18.0,40.0,10.0,15.0,60.0,25.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
"Greek Yogurt Bowl w/ Berries, Honey & Granola",318.3,17.9,39.8,9.9,14.9,59.7,24.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
"Greek Yogurt Bowl w/ Berries, Honey & Granola",322.9,18.2,40.4,10.1,15.1,60.5,25.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
"Greek Yogurt Bowl w/ Berries, Honey & Granola",317.7,17.9,39.7,9.9,14.9,59.6,24.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
"Greek Yogurt Bowl w/ Berries, Honey & Granola",317.0,17.8,39.6,9.9,14.9,59.4,24.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
"Greek Yogurt Bowl w/ Berries, Honey & Granola",320.5,18.0,40.1,10.0,15.0,60.1,25.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
"Greek Yogurt Bowl w/ Berries, Honey & Granola",319.8,18.0,40.0,10.0,15.0,60.0,25.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,250.0,9.0,15.0,18.0,10.0,5.0,15.0,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,251.2,9.0,15.1,18.1,10.0,5.0,15.1,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,248.3,8.9,14.9,17.9,9.9,5.0,14.9,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,248.6,8.9,14.9,17.9,9.9,5.0,14.9,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,250.1,9.0,15.0,18.0,10.0,5.0,15.0,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,251.1,9.0,15.1,18.1,10.0,5.0,15.1,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,248.6,8.9,14.9,17.9,9.9,5.0,14.9,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,247.6,8.9,14.9,17.8,9.9,5.0,14.9,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,248.2,8.9,14.9,17.9,9.9,5.0,14.9,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,251.5,9.1,15.1,18.1,10.1,5.0,15.1,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,249.4,9.0,15.0,18.0,10.0,5.0,15.0,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,250.2,9.0,15.0,18.0,10.0,5.0,15.0,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,247.7,8.9,14.9,17.8,9.9,5.0,14.9,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,250.8,9.0,15.0,18.1,10.0,5.0,15.0,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,251.0,9.0,15.1,18.1,10.0,5.0,15.1,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,248.6,8.9,14.9,17.9,9.9,5.0,14.9,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,250.2,9.0,15.0,18.0,10.0,5.0,15.0,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,250.0,9.0,15.0,18.0,10.0,5.0,15.0,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,251.5,9.1,15.1,18.1,10.1,5.0,15.1,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,250.5,9.0,15.0,18.0,10.0,5.0,15.0,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Roasted Peanuts (Handful) & Jaggery Cube,248.1,8.9,14.9,17.9,9.9,5.0,14.9,Recommended,Recommended,Recommended,Recommended,Avoid,Snack,Adults,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,180.0,5.0,32.0,6.0,4.0,150.0,55.0,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,181.8,5.0,32.3,6.1,4.0,151.5,55.5,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,178.4,5.0,31.7,5.9,4.0,148.7,54.5,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,178.8,5.0,31.8,6.0,4.0,149.0,54.6,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,178.8,5.0,31.8,6.0,4.0,149.0,54.6,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,179.1,5.0,31.8,6.0,4.0,149.2,54.7,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,178.2,5.0,31.7,5.9,4.0,148.5,54.5,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,181.6,5.0,32.3,6.1,4.0,151.4,55.5,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,179.3,5.0,31.9,6.0,4.0,149.4,54.8,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,179.7,5.0,32.0,6.0,4.0,149.8,54.9,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,180.2,5.0,32.0,6.0,4.0,150.2,55.1,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,181.7,5.0,32.3,6.1,4.0,151.4,55.5,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,179.8,5.0,32.0,6.0,4.0,149.9,55.0,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,180.3,5.0,32.1,6.0,4.0,150.3,55.1,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,181.6,5.0,32.3,6.1,4.0,151.3,55.5,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,180.3,5.0,32.1,6.0,4.0,150.3,55.1,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,178.3,5.0,31.7,5.9,4.0,148.6,54.5,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,178.3,5.0,31.7,5.9,4.0,148.6,54.5,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,179.5,5.0,31.9,6.0,4.0,149.6,54.8,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,180.0,5.0,32.0,6.0,4.0,150.0,55.0,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Sweet Corn Cup (Buttered) w/ Pepper,180.3,5.0,32.1,6.0,4.0,150.3,55.1,Moderate,Recommended,Recommended,Moderate,Moderate,Snack,Kids,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,200.0,6.0,22.0,10.0,2.0,450.0,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,201.7,6.1,22.2,10.1,2.0,453.9,30.3,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,201.5,6.0,22.2,10.1,2.0,453.4,30.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,198.6,6.0,21.8,9.9,2.0,446.8,29.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,199.0,6.0,21.9,9.9,2.0,447.7,29.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,201.3,6.0,22.1,10.1,2.0,452.9,30.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,199.0,6.0,21.9,9.9,2.0,447.7,29.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,198.4,6.0,21.8,9.9,2.0,446.5,29.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,200.4,6.0,22.0,10.0,2.0,451.0,30.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,199.1,6.0,21.9,10.0,2.0,448.0,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,199.3,6.0,21.9,10.0,2.0,448.5,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,199.8,6.0,22.0,10.0,2.0,449.4,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,198.5,6.0,21.8,9.9,2.0,446.7,29.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,199.5,6.0,21.9,10.0,2.0,449.0,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,201.1,6.0,22.1,10.1,2.0,452.5,30.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,201.3,6.0,22.1,10.1,2.0,453.0,30.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,200.3,6.0,22.0,10.0,2.0,450.7,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,199.7,6.0,22.0,10.0,2.0,449.2,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,200.5,6.0,22.1,10.0,2.0,451.2,30.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,199.5,6.0,21.9,10.0,2.0,448.8,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Clear Veg Soup w/ Croutons & Cheese Cube,201.5,6.0,22.2,10.1,2.0,453.4,30.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,220.0,4.0,35.0,8.0,8.0,80.0,60.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,219.6,4.0,34.9,8.0,8.0,79.8,59.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,220.6,4.0,35.1,8.0,8.0,80.2,60.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,219.2,4.0,34.9,8.0,8.0,79.7,59.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,218.6,4.0,34.8,8.0,8.0,79.5,59.6,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,220.8,4.0,35.1,8.0,8.0,80.3,60.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,217.8,4.0,34.7,7.9,7.9,79.2,59.4,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,218.6,4.0,34.8,8.0,8.0,79.5,59.6,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,220.1,4.0,35.0,8.0,8.0,80.0,60.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,220.0,4.0,35.0,8.0,8.0,80.0,60.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,221.9,4.0,35.3,8.1,8.1,80.7,60.5,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,218.4,4.0,34.7,7.9,7.9,79.4,59.6,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,220.9,4.0,35.1,8.0,8.0,80.3,60.3,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,221.2,4.0,35.2,8.0,8.0,80.4,60.3,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,219.1,4.0,34.9,8.0,8.0,79.7,59.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,219.4,4.0,34.9,8.0,8.0,79.8,59.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,220.6,4.0,35.1,8.0,8.0,80.2,60.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,218.2,4.0,34.7,7.9,7.9,79.4,59.5,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,222.1,4.0,35.3,8.1,8.1,80.8,60.6,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,218.2,4.0,34.7,7.9,7.9,79.3,59.5,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Ragi Biscuits (4) & Masala Chai,219.2,4.0,34.9,8.0,8.0,79.7,59.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),180.0,4.0,22.0,10.0,12.0,0.0,35.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),180.0,4.0,22.0,10.0,12.0,0.0,35.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),181.7,4.0,22.2,10.1,12.1,0.0,35.3,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),180.5,4.0,22.1,10.0,12.0,0.0,35.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),181.6,4.0,22.2,10.1,12.1,0.0,35.3,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),180.8,4.0,22.1,10.0,12.1,0.0,35.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),178.5,4.0,21.8,9.9,11.9,0.0,34.7,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),178.5,4.0,21.8,9.9,11.9,0.0,34.7,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),180.5,4.0,22.1,10.0,12.0,0.0,35.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),179.8,4.0,22.0,10.0,12.0,0.0,35.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),180.8,4.0,22.1,10.0,12.1,0.0,35.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),179.7,4.0,22.0,10.0,12.0,0.0,34.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),180.2,4.0,22.0,10.0,12.0,0.0,35.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),180.0,4.0,22.0,10.0,12.0,0.0,35.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),179.9,4.0,22.0,10.0,12.0,0.0,35.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),181.8,4.0,22.2,10.1,12.1,0.0,35.3,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),180.7,4.0,22.1,10.0,12.0,0.0,35.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),179.8,4.0,22.0,10.0,12.0,0.0,35.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),179.0,4.0,21.9,9.9,11.9,0.0,34.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),180.3,4.0,22.0,10.0,12.0,0.0,35.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Orange (Medium) & Walnuts (4),181.1,4.0,22.1,10.1,12.1,0.0,35.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,All,Veg,All
Guava Slices w/ Chili Salt,60.0,3.5,18.0,0.5,10.0,150.0,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,59.9,3.5,18.0,0.5,10.0,149.9,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,60.3,3.5,18.1,0.5,10.0,150.7,30.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,59.5,3.5,17.9,0.5,9.9,148.8,29.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,60.4,3.5,18.1,0.5,10.1,151.0,30.2,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,60.2,3.5,18.1,0.5,10.0,150.6,30.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,60.0,3.5,18.0,0.5,10.0,150.1,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,59.8,3.5,17.9,0.5,10.0,149.6,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,59.8,3.5,18.0,0.5,10.0,149.6,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,60.2,3.5,18.1,0.5,10.0,150.5,30.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,59.8,3.5,17.9,0.5,10.0,149.6,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,59.7,3.5,17.9,0.5,10.0,149.3,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,60.1,3.5,18.0,0.5,10.0,150.3,30.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,60.1,3.5,18.0,0.5,10.0,150.4,30.1,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,60.0,3.5,18.0,0.5,10.0,150.1,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,59.8,3.5,17.9,0.5,10.0,149.6,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,59.4,3.5,17.8,0.5,9.9,148.5,29.7,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,59.7,3.5,17.9,0.5,10.0,149.3,29.9,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,59.6,3.5,17.9,0.5,9.9,149.0,29.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,59.9,3.5,18.0,0.5,10.0,149.8,30.0,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Guava Slices w/ Chili Salt,59.5,3.5,17.9,0.5,9.9,148.8,29.8,Recommended,Recommended,Recommended,Recommended,Recommended,Snack,Adults,Veg,All
Grilled Paneer (150g) w/ Seasoning,350.0,28.0,6.0,26.0,1.0,200.0,30.0,Recommended,Recommended,Avoid,Recommended,Moderate,Snack,All,Veg,North
Grilled Paneer (150g) w/ Seasoning,348.6,27.9,6.0,25.9,1.0,199.2,29.9,Recommended,Recommended,Avoid,Recommended,Moderate,Snack,All,Veg,North
Grilled Paneer (150g) w/ Seasoning,351.8,28.1,6.0,26.1,1.0,201.0,30.2,Recommended,Recommended,Avoid,Recommended,Moderate,Snack,All,Veg,North
Grilled Paneer (150g) w/ Seasoning,348.0,27.8,6.0,25.8,1.0,198.8,29.8,Recommended,Recommended,Avoid,Recommended,Moderate,Snack,All,Veg,North
Grilled Paneer (150g) w/ Seasoning,348.9,27.9,6.0,25.9,1.0,199.4,29.9,Recommended,Recommended,Avoid,Recommended,Moderate,Snack,All,Veg,North
Grilled Paneer (150g) w/ Seasoning,348.5,27.9,6.0,25.9,1.0,199.1,29.9,Recommended,Recommended,Avoid,Recommended,Moderate,Snack,All,Veg,North
Grilled Paneer (150g) w/ Seasoning,352.4,28.2,6.0,26.2,1.0,201.4,30.2,Recommended,Recommended,Avoid,Recommended,Moderate,Snack,All,Veg,North
Grilled Paneer (150g) w/ Seasoning,350.1,28.0,6.0,26.0,1.0,200.1,30.0,Recommended,Recommended,Avoid,Recommended,Moderate,Snack,All,Veg,North
Grilled Paneer (150g) w/ Seasoning,352.9,28.2,6.0,26.2,1.0,201.6,30.2,Recommended,Recommended,Avoid,Recommended,Moderate,Snack,All,Veg,North
Grilled Paneer (150g) w/ Seasoning,351.2,28.1,6.0,26.1,1.0,200.7,30.1,Recommended,Recommended,Avoid,Recommended,Moderate,Snack,All,Veg,North
Grilled Paneer (150g) w/ Seasoning,351.4,28.1,6.0,26.1,1.0,200.8,30.1,Recommended,Recommended,Avoid,Recommended,Moderate,Snack,All,Veg,North
Grilled Paneer (150g) w/ Seasoning,346.7,27.7,5.9,25.8,1.0,198.1,29.7,Recommended,Recommended,Avoid,Recommended,Moderate,Snack,All,Veg,North
